,Unnamed: 0,chunk,punctuation_mark,word_count,source_file
27114,13056,and two diamonds,. ,3,data/lang_blue.html
27115,13057,What is it I see there,?,6,data/lang_blue.html
27116,13058,said the mother,", ",3,data/lang_blue.html
27117,13059,quite astonished,. ,2,data/lang_blue.html
27118,13060,I think I see pearls and diamonds come out of the girl's mouth,! ,13,data/lang_blue.html
27119,13061,How happens this,", ",3,data/lang_blue.html
27120,13062,child,?,1,data/lang_blue.html
27121,13063,This was the first time she had ever called her child,. ,11,data/lang_blue.html
27122,13064,The poor creature told her frankly all the matter,", ",9,data/lang_blue.html
27123,13065,not without dropping out infinite numbers of diamonds,. ,8,data/lang_blue.html
27124,13066,In good faith,",",3,data/lang_blue.html
27125,13067,cried the mother,", ",3,data/lang_blue.html
27126,13068,I must send my child thither,. ,6,data/lang_blue.html
27127,13069,Come hither,", ",2,data/lang_blue.html
27128,13070,Fanny,; ,1,data/lang_blue.html
27129,13071,look what comes out of thy sister's mouth when she speaks,. ,11,data/lang_blue.html
27130,13072,Wouldst not thou be glad,", ",5,data/lang_blue.html
27131,13073,my dear,", ",2,data/lang_blue.html
27132,13074,to have the same gift given thee,? ,7,data/lang_blue.html
27133,13075,Thou hast nothing else to do but go and draw water out of the fountain,", ",15,data/lang_blue.html
27134,13076,and when a certain poor woman asks you to let her drink,", ",12,data/lang_blue.html
27135,13077,to give it to her very civilly,.,7,data/lang_blue.html
27136,13078,It would be a very fine sight indeed,",",8,data/lang_blue.html
27137,13079,said this ill-bred minx,", ",4,data/lang_blue.html
27138,13080,to see me go draw water,.,6,data/lang_blue.html
27139,13081,You shall go,", ",3,data/lang_blue.html
27140,13082,hussy,!,1,data/lang_blue.html
27141,13083,said the mother,; ,3,data/lang_blue.html
27142,13084,and this minute,.,3,data/lang_blue.html
27143,13085,So away she went,", ",4,data/lang_blue.html
27144,13086,but grumbling all the way,", ",5,data/lang_blue.html
27145,13087,taking with her the best silver tankard in the house,. ,10,data/lang_blue.html
27146,13088,She was no sooner at the fountain than she saw coming out of the wood a lady most gloriously dressed,", ",20,data/lang_blue.html
27147,13089,who came up to her,", ",5,data/lang_blue.html
27148,13090,and asked to drink,. ,4,data/lang_blue.html
27149,13091,This was,", ",2,data/lang_blue.html
27150,13092,you must know,", ",3,data/lang_blue.html
27151,13093,the very fairy who appeared to her sister,", ",8,data/lang_blue.html
27152,13094,but now had taken the air and dress of a princess,", ",11,data/lang_blue.html
27153,13095,to see how far this girl's rudeness would go,. ,9,data/lang_blue.html
27154,13096,Am I come hither,",",4,data/lang_blue.html
27155,13097,said the proud,", ",3,data/lang_blue.html
27156,13098,saucy one,", ",2,data/lang_blue.html
27157,13099,to serve you with water,", ",5,data/lang_blue.html
27158,13100,pray,? ,1,data/lang_blue.html
27159,13101,I suppose the silver tankard was brought purely for your ladyship,", ",11,data/lang_blue.html
27160,13102,was it,? ,2,data/lang_blue.html
27161,13103,However,", ",1,data/lang_blue.html
27162,13104,you may drink out of it,", ",6,data/lang_blue.html
27163,13105,if you have a fancy,.,5,data/lang_blue.html
27164,13106,You are not over and above mannerly,",",7,data/lang_blue.html
27165,13107,answered the Fairy,", ",3,data/lang_blue.html
27166,13108,without putting herself in a passion,. ,6,data/lang_blue.html
27167,13109,Well,", ",1,data/lang_blue.html
27168,13110,then,", ",1,data/lang_blue.html
27169,13111,since you have so little breeding,", ",6,data/lang_blue.html
27170,13112,and are so disobliging,", ",4,data/lang_blue.html
27171,13113,I give you for a gift that at every word you speak there shall come out of your mouth a snake or a toad,.,24,data/lang_blue.html
27172,13114,So soon as her mother saw her coming she cried out,: ,11,data/lang_blue.html
27173,13115,Well,", ",1,data/lang_blue.html
27174,13116,daughter,?,1,data/lang_blue.html
27175,13117,Well,", ",1,data/lang_blue.html
27176,13118,mother,?,1,data/lang_blue.html
27177,13119,answered the pert hussy,", ",4,data/lang_blue.html
27178,13120,throwing out of her mouth two vipers and two toads,. ,10,data/lang_blue.html
27179,13121,Oh,! ,1,data/lang_blue.html
27180,13122,mercy,",",1,data/lang_blue.html
27181,13123,cried the mother,; ,3,data/lang_blue.html
27182,13124,what is it I see,? ,5,data/lang_blue.html
27183,13125,Oh,! ,1,data/lang_blue.html
27184,13126,it is that wretch her sister who has occasioned all this,; ,11,data/lang_blue.html
27185,13127,"but she shall pay for it""",; ,6,data/lang_blue.html
27186,13128,and immediately she ran to beat her,. ,7,data/lang_blue.html
27187,13129,The poor child fled away from her,", ",7,data/lang_blue.html
27188,13130,and went to hide herself in the forest,", ",8,data/lang_blue.html
27189,13131,not far from thence,. ,4,data/lang_blue.html
27190,13132,The King's son,", ",3,data/lang_blue.html
27191,13133,then on his return from hunting,", ",6,data/lang_blue.html
27192,13134,met her,", ",2,data/lang_blue.html
27193,13135,and seeing her so very pretty,", ",6,data/lang_blue.html
27194,13136,asked her what she did there alone and why she cried,. ,11,data/lang_blue.html
27195,13137,Alas,! ,1,data/lang_blue.html
27196,13138,sir,", ",1,data/lang_blue.html
27197,13139,my mamma has turned me out of doors,.,8,data/lang_blue.html
27198,13140,The King's son,", ",3,data/lang_blue.html
27199,13141,who saw five or six pearls and as many diamonds come out of her mouth,", ",15,data/lang_blue.html
27200,13142,desired her to tell him how that happened,. ,8,data/lang_blue.html
27201,13143,She thereupon told him the whole story,; ,7,data/lang_blue.html
27202,13144,and so the King's son fell in love with her,", ",10,data/lang_blue.html
27203,13145,and,", ",1,data/lang_blue.html
27204,13146,considering himself that such a gift was worth more than any marriage portion,", ",13,data/lang_blue.html
27205,13147,conducted her to the palace of the King his father,", ",10,data/lang_blue.html
27206,13148,and there married her,. ,4,data/lang_blue.html
27207,13149,As for the sister,", ",4,data/lang_blue.html
27208,13150,she made herself so much hated that her own mother turned her off,; ,13,data/lang_blue.html
27209,13151,and the miserable wretch,", ",4,data/lang_blue.html
27210,13152,having wandered about a good while without finding anybody to take her in,", ",13,data/lang_blue.html
27211,13153,went to a corner of the wood,", ",7,data/lang_blue.html
27212,13154,and there died,.,3,data/lang_blue.html
27213,13155,1) Charles Perrault,. ,3,data/lang_blue.html
27214,13156,"ONCE upon a time there lived a king who was so just and kind that his subjects called him ""the Good King",.,22,data/lang_blue.html
27215,13157,It happened one day,", ",4,data/lang_blue.html
27216,13158,when he was out hunting,", ",5,data/lang_blue.html
27217,13159,that a little white rabbit,", ",5,data/lang_blue.html
27218,13160,which his dogs were chasing,", ",5,data/lang_blue.html
27219,13161,sprang into his arms for shelter,. ,6,data/lang_blue.html
27220,13162,The King stroked it gently,", ",5,data/lang_blue.html
27221,13163,and said to it,: ,4,data/lang_blue.html
27222,13164,Well,", ",1,data/lang_blue.html
27223,13165,bunny,", ",1,data/lang_blue.html
27224,13166,as you have come to me for protection I will see that nobody hurts you,.,15,data/lang_blue.html
27225,13167,And he took it home to his palace and had it put in a pretty little house,", ",17,data/lang_blue.html
27226,13168,with all sorts of nice things to eat,. ,8,data/lang_blue.html
27227,13169,That night,", ",2,data/lang_blue.html
27228,13170,when he was alone in his room,", ",7,data/lang_blue.html
27229,13171,a beautiful lady suddenly appeared before him,; ,7,data/lang_blue.html
27230,13172,her long dress was as white as snow,", ",8,data/lang_blue.html
27231,13173,and she had a crown of white roses upon her head,. ,11,data/lang_blue.html
27232,13174,The good King was very much surprised to see her,", ",10,data/lang_blue.html
27233,13175,for he knew his door had been tightly shut,", ",9,data/lang_blue.html
27234,13176,and he could not think how she had got in,. ,10,data/lang_blue.html
27235,13177,But she said to him,: ,5,data/lang_blue.html
27236,13178,I am the Fairy Truth,. ,5,data/lang_blue.html
27237,13179,I was passing through the wood when you were out hunting,", ",11,data/lang_blue.html
27238,13180,and I wished to find out if you were really good,", ",11,data/lang_blue.html
27239,13181,as everybody said you were,", ",5,data/lang_blue.html
27240,13182,so I took the shape of a little rabbit and came to your arms for shelter,", ",16,data/lang_blue.html
27241,13183,for I know that those who are merciful to animals will be still kinder to their fellow-men,. ,17,data/lang_blue.html
27242,13184,If you had refused to help me I should have been certain that you were wicked,. ,16,data/lang_blue.html
27243,13185,I thank you for the kindness you have shown me,", ",10,data/lang_blue.html
27244,13186,which has made me your friend for ever,. ,8,data/lang_blue.html
27245,13187,You have only to ask me for anything you want and I promise that I will give it to you,.,20,data/lang_blue.html
27246,13188,Madam,",",1,data/lang_blue.html
27247,13189,said the good King,", ",4,data/lang_blue.html
27248,13190,since you are a fairy you no doubt know all my wishes,. ,12,data/lang_blue.html
27249,13191,I have but one son whom I love very dearly,", ",10,data/lang_blue.html
27250,13192,that is why he is called Prince Darling,. ,8,data/lang_blue.html
27251,13193,If you are really good enough to wish to do me a favor,", ",13,data/lang_blue.html
27252,13194,I beg that you will become his friend,.,8,data/lang_blue.html
27253,13195,With all my heart,",",4,data/lang_blue.html
27254,13196,answered the Fairy,. ,3,data/lang_blue.html
27255,13197,I can make your son the handsomest prince in the world,", ",11,data/lang_blue.html
27256,13198,or the richest,", ",3,data/lang_blue.html
27257,13199,or the most powerful,; ,4,data/lang_blue.html
27258,13200,choose whichever you like for him,.,6,data/lang_blue.html
27259,13201,I do not ask either of these things for my son,",",11,data/lang_blue.html
27260,13202,replied the good King,; ,4,data/lang_blue.html
27261,13203,but if you will make him the best of princes,", ",10,data/lang_blue.html
27262,13204,I shall indeed be grateful to you,. ,7,data/lang_blue.html
27263,13205,What good would it do him to be rich,", ",9,data/lang_blue.html
27264,13206,or handsome,", ",2,data/lang_blue.html
27265,13207,or to possess all the kingdoms of the world if he were wicked,? ,13,data/lang_blue.html
27266,13208,You know well he would still be unhappy,. ,8,data/lang_blue.html
27267,13209,Only a good man can be really contented,.,8,data/lang_blue.html
27268,13210,You are quite right,",",4,data/lang_blue.html
27269,13211,answered the Fairy,; ,3,data/lang_blue.html
27270,13212,but it is not in my power to make Prince Darling a good man unless he will help me,; ,19,data/lang_blue.html
27271,13213,he must himself try hard to become good,", ",8,data/lang_blue.html
27272,13214,I can only promise to give him good advice,", ",9,data/lang_blue.html
27273,13215,to scold him for his faults,", ",6,data/lang_blue.html
27274,13216,and to punish him if he will not correct and punish himself,.,12,data/lang_blue.html
27275,13217,The good King was quite satisfied with this promise,; ,9,data/lang_blue.html
27276,13218,and very soon afterward he died,. ,6,data/lang_blue.html
27277,13219,Prince Darling was very sorry,", ",5,data/lang_blue.html
27278,13220,for he loved his father with all his heart,", ",9,data/lang_blue.html
27279,13221,and he would willingly have given all his kingdoms and all his treasures of gold and silver if they could have kept the good King with him,. ,27,data/lang_blue.html
27280,13222,Two days afterward,", ",3,data/lang_blue.html
27281,13223,when the Prince had gone to bed,", ",7,data/lang_blue.html
27282,13224,the Fairy suddenly appeared to him and said,: ,8,data/lang_blue.html
27283,13225,I promised your father that I would be your friend,", ",10,data/lang_blue.html
27284,13226,and to keep my word I have come to bring you a present,.,13,data/lang_blue.html
27285,13227,At the same time she put a little gold ring upon his finger,. ,13,data/lang_blue.html
27286,13228,Take great care of this ring,",",6,data/lang_blue.html
27287,13229,she said,: ,2,data/lang_blue.html
27288,13230,it is more precious than diamonds,; ,6,data/lang_blue.html
27289,13231,every time you do a bad deed it will prick your finger,", ",12,data/lang_blue.html
27290,13232,but if,", ",2,data/lang_blue.html
27291,13233,in spite of its pricking,", ",5,data/lang_blue.html
